,ensembl_gene_id,prev_symbol,symbol
27671,ENSG00000271049,,
27672,ENSG00000258064,,
27673,ENSG00000080224,,EPHA6
27674,ENSG00000267767,,LINC01801
27675,ENSG00000255065,,
27676,ENSG00000167768,,KRT1
27677,ENSG00000135698,,MPHOSPH6
27678,ENSG00000178386,,ZNF223
27679,ENSG00000255666,,LINC02700
27680,ENSG00000110721,,CHKA
27681,ENSG00000171310,,CHST11
27682,ENSG00000157306,,ZFHX2-AS1
27683,ENSG00000283525,,
27684,ENSG00000269843,,
27685,ENSG00000179873,,NLRP11
27686,ENSG00000136367,,ZFHX2
27687,ENSG00000287051,,
27688,ENSG00000257431,,
27689,ENSG00000258135,,LINC02396
27690,ENSG00000266190,,
27691,ENSG00000257818,,C1GALT1P1
27692,ENSG00000264808,,
27693,ENSG00000257113,,
27694,ENSG00000257496,,
27695,ENSG00000275088,,
27696,ENSG00000257202,,
27697,ENSG00000260706,,
27698,ENSG00000229598,,PRDX3P1
27699,ENSG00000258185,,
27700,ENSG00000184988,,TMEM106A
27701,ENSG00000256355,,NTAN1P3
27702,ENSG00000135736,,CCDC102A
27703,ENSG00000244491,,
27704,ENSG00000139343,,SNRPF
27705,ENSG00000230149,,
27706,ENSG00000273096,,
27707,ENSG00000225450,,
27708,ENSG00000272669,,
27709,ENSG00000273076,,
27710,ENSG00000100197,,CYP2D6
27711,ENSG00000100197,,CYP2D6
27712,ENSG00000100197,,CYP2D6
27713,ENSG00000273618,,
27714,ENSG00000259431,,THTPA
27715,ENSG00000260332,,
27716,ENSG00000239763,,
27717,ENSG00000261348,,LINC02136
27718,ENSG00000260896,,ARLNC1
27719,ENSG00000287154,,
27720,ENSG00000079557,,AFM
27721,ENSG00000257741,,LINC01490
27722,ENSG00000166682,,TMPRSS5
27723,ENSG00000213983,,AP1G2
27724,ENSG00000254331,,CKS1BP7
27725,ENSG00000259422,,
27726,ENSG00000232342,,
27727,ENSG00000253137,,PSMC2P2
27728,ENSG00000066084,,DIP2B
27729,ENSG00000175746,,C15orf54
27730,ENSG00000183559,,C10orf120
27731,ENSG00000104356,,POP1
27732,ENSG00000136378,,ADAMTS7
27733,ENSG00000250416,,SEC63P2
27734,ENSG00000189275,,LINC01164
27735,ENSG00000242770,,CD200R1L-AS1
27736,ENSG00000156136,,DCK
27737,ENSG00000241754,,
27738,ENSG00000267858,,MZF1-AS1
27739,ENSG00000264058,,
27740,ENSG00000278761,,DUX4L11
27741,ENSG00000271670,,
27742,ENSG00000176243,,CDV3P1
27743,ENSG00000154473,,BUB3
27744,ENSG00000279108,,
27745,ENSG00000268051,,
27746,ENSG00000240103,,
27747,ENSG00000239320,,RPS29P26
27748,ENSG00000239589,,LINC00879
27749,ENSG00000186832,,KRT16
27750,ENSG00000186026,,ZNF284
27751,ENSG00000278905,,
27752,ENSG00000248870,,
27753,ENSG00000250984,,
27754,ENSG00000134061,,CD180
27755,ENSG00000267323,,SLC25A1P5
27756,ENSG00000259846,,
27757,ENSG00000268764,,
27758,ENSG00000267626,,HAUS5-DT
27759,ENSG00000268754,,LINC01081
27760,ENSG00000170956,,CEACAM3
27761,ENSG00000286818,,
27762,ENSG00000270313,,COX6CP16
27763,ENSG00000259972,,
27764,ENSG00000240003,,RPL7P24
27765,ENSG00000234117,,
27766,ENSG00000266775,,
27767,ENSG00000232131,,NCOA7-AS1
27768,ENSG00000249101,,
27769,ENSG00000224984,,
27770,ENSG00000263045,,
27771,ENSG00000218350,,LYPLA1P3
27772,ENSG00000101190,,TCFL5
27773,ENSG00000279120,,
27774,ENSG00000287818,,
27775,ENSG00000261997,,
27776,ENSG00000168685,,IL7R
27777,ENSG00000261241,,LINC02128
27778,ENSG00000112773,,TENT5A
27779,ENSG00000126562,,WNK4
27780,ENSG00000102032,,RENBP
27781,ENSG00000242922,,RPL21P104
27782,ENSG00000258118,,PPIAP44
27783,ENSG00000188263,,IL17REL
27784,ENSG00000220506,,
27785,ENSG00000236548,,RNF217-AS1
27786,ENSG00000135655,,USP15
27787,ENSG00000233838,,DPH3P1
27788,ENSG00000236527,,ARF4P2
27789,ENSG00000101191,,DIDO1
27790,ENSG00000138892,,TTLL8
27791,ENSG00000253302,,STAU2-AS1
27792,ENSG00000225580,,PA2G4P5
27793,ENSG00000177459,,ERICH5
27794,ENSG00000219703,,RAP1BP3
27795,ENSG00000270382,,
27796,ENSG00000178904,,DPY19L3
27797,ENSG00000262803,,
27798,ENSG00000259600,,
27799,ENSG00000286313,,
27800,ENSG00000220240,,
27801,ENSG00000250857,,TRIM60P15
27802,ENSG00000237851,,
27803,ENSG00000282100,,HSP90AB4P
27804,ENSG00000218029,,
27805,ENSG00000219135,,RPL23AP48
27806,ENSG00000176753,,C15orf56
27807,ENSG00000218870,,SLC25A6P6
27808,ENSG00000274116,,
27809,ENSG00000224349,,FAM135A-AS1
27810,ENSG00000253237,,
27811,ENSG00000254352,,
27812,ENSG00000275236,,
27813,ENSG00000253334,,
27814,ENSG00000285758,,
27815,ENSG00000285163,,
27816,ENSG00000140465,,CYP1A1
27817,ENSG00000112276,,BVES
27818,ENSG00000234337,,
27819,ENSG00000197416,,FABP12
27820,ENSG00000085998,,POMGNT1
27821,ENSG00000153789,,CIBAR2
27822,ENSG00000100427,,MLC1
27823,ENSG00000145309,,CABS1
27824,ENSG00000004838,,ZMYND10
27825,ENSG00000250473,,DUTP7
27826,ENSG00000251347,,IRF5P1
27827,ENSG00000230113,,
27828,ENSG00000241003,,
27829,ENSG00000185873,,TMPRSS11B
27830,ENSG00000127184,,COX7C
27831,ENSG00000253283,,
27832,ENSG00000270866,,
27833,ENSG00000136816,,TOR1B
27834,ENSG00000253349,,COX6B1P6
27835,ENSG00000240861,,
27836,ENSG00000253901,,
27837,ENSG00000172534,,HCFC1
27838,ENSG00000286140,,DERPC
27839,ENSG00000104343,,UBE2W
27840,ENSG00000176692,,FOXC2
27841,ENSG00000131467,,PSME3
27842,ENSG00000262136,,NQO1-DT
27843,ENSG00000259817,,
27844,ENSG00000250081,,
27845,ENSG00000250615,,
27846,ENSG00000283462,,
27847,ENSG00000237961,,
27848,ENSG00000213864,,EEF1B2P2
27849,ENSG00000157322,,CLEC18A
27850,ENSG00000280009,,
27851,ENSG00000250656,,ST3GAL1P1
27852,ENSG00000251368,,
27853,ENSG00000287331,,
27854,ENSG00000249153,,
27855,ENSG00000250819,,LINC02493
27856,ENSG00000160293,,VAV2
27857,ENSG00000247121,,
27858,ENSG00000250214,,
27859,ENSG00000145214,,DGKQ
27860,ENSG00000216412,,RPL12P2
27861,ENSG00000250885,,LINC02061
27862,ENSG00000271904,,
27863,ENSG00000251348,,HSPD1P11
27864,ENSG00000228485,,GRK5-IT1
27865,ENSG00000218617,,
27866,ENSG00000213108,,BTF3L4P3
27867,ENSG00000176171,,BNIP3
27868,ENSG00000250544,,LINC02059
27869,ENSG00000285446,,
27870,ENSG00000186479,,RGS7BP
27871,ENSG00000203778,,FAM229B
27872,ENSG00000285941,,
27873,ENSG00000214338,,SOGA3
27874,ENSG00000214853,,PPIAP79
27875,ENSG00000251450,,RASGRF2-AS1
27876,ENSG00000145777,,TSLP
27877,ENSG00000234699,,
27878,ENSG00000233409,,FANK1-AS1
27879,ENSG00000214407,,LINC02085
27880,ENSG00000175029,,CTBP2
27881,ENSG00000144821,,MYH15
27882,ENSG00000250585,,LINC00604
27883,ENSG00000260165,,
27884,ENSG00000160505,,NLRP4
27885,ENSG00000277718,,LINC02255
27886,ENSG00000249485,,RBBP4P1
27887,ENSG00000166104,,
27888,ENSG00000273759,,
27889,ENSG00000196576,,PLXNB2
27890,ENSG00000134352,,IL6ST
27891,ENSG00000125861,,GFRA4
27892,ENSG00000111879,,FAM184A
27893,ENSG00000235802,,HCFC1-AS1
27894,ENSG00000177854,,TMEM187
27895,ENSG00000260269,,
27896,ENSG00000287543,,
27897,ENSG00000265176,,MIR3202-1
27898,ENSG00000283694,,MIR3202-2
27899,ENSG00000184216,,IRAK1
27900,ENSG00000269976,,
27901,ENSG00000041357,,PSMA4
27902,ENSG00000273035,,
27903,ENSG00000259439,,LINC01833
27904,ENSG00000149451,,ADAM33
27905,ENSG00000227770,,RPL7P12
27906,ENSG00000235009,,LINC01883
27907,ENSG00000138029,,HADHB
27908,ENSG00000153266,,FEZF2
27909,ENSG00000110675,,ELMOD1
27910,ENSG00000121410,,A1BG
27911,ENSG00000271741,,
27912,ENSG00000226957,,
27913,ENSG00000243504,,RPS23P1
27914,ENSG00000254285,,KRT8P3
27915,ENSG00000211454,,AKR7L
27916,ENSG00000287975,,
27917,ENSG00000171201,,SMR3B
27918,ENSG00000163617,,CCDC191
27919,ENSG00000248801,,C8orf34-AS1
27920,ENSG00000253105,,
27921,ENSG00000277096,,
27922,ENSG00000249277,,SLIRPP2
27923,ENSG00000124449,,IRGC
27924,ENSG00000227189,,
27925,ENSG00000214141,,ACTN4P2
27926,ENSG00000250381,,UNC93B4
27927,ENSG00000104231,,ZFAND1
27928,ENSG00000142686,,C1orf216
27929,ENSG00000213892,,CEACAM16
27930,ENSG00000078140,,UBE2K
27931,ENSG00000186666,,BCDIN3D
27932,ENSG00000224751,,SHMT1P1
27933,ENSG00000196167,,COLCA1
27934,ENSG00000279591,,
27935,ENSG00000286597,,
27936,ENSG00000279096,,
27937,ENSG00000269119,,HNRNPA1P52
27938,ENSG00000227857,,
27939,ENSG00000268230,,
27940,ENSG00000257337,,
27941,ENSG00000213987,,
27942,ENSG00000050820,,BCAR1
27943,ENSG00000117148,,ACTL8
27944,ENSG00000203987,,
27945,ENSG00000255022,,
27946,ENSG00000257087,,
27947,ENSG00000255528,,
27948,ENSG00000230585,,PHBP12
27949,ENSG00000238227,,TMEM250
27950,ENSG00000255478,,
27951,ENSG00000255200,,PGAM1P8
27952,ENSG00000105771,,SMG9
27953,ENSG00000127125,,PPCS
27954,ENSG00000254555,,
27955,ENSG00000256928,,
27956,ENSG00000282897,,
27957,ENSG00000177103,,DSCAML1
27958,ENSG00000107290,,SETX
27959,ENSG00000197429,,IPP
27960,ENSG00000249122,,
27961,ENSG00000170516,,COX7B2
27962,ENSG00000258279,,LINC00592
27963,ENSG00000164082,,GRM2
27964,ENSG00000286189,,
27965,ENSG00000163739,,CXCL1
27966,ENSG00000213438,,YBX2P1
27967,ENSG00000258068,,
27968,ENSG00000230468,,CLUHP5
27969,ENSG00000286295,,
27970,ENSG00000285540,,
27971,ENSG00000139287,,TPH2
27972,ENSG00000117000,,RLF
27973,ENSG00000119965,,C10orf88
27974,ENSG00000132406,,TMEM128
27975,ENSG00000245870,,LINC00682
27976,ENSG00000284989,,
27977,ENSG00000254636,,ARMS2
27978,ENSG00000272969,,
27979,ENSG00000178585,,CTNNBIP1
27980,ENSG00000171209,,CSN3
27981,ENSG00000257580,,
27982,ENSG00000256399,,
27983,ENSG00000107938,,EDRF1
27984,ENSG00000257283,,
27985,ENSG00000284286,,MIR718
27986,ENSG00000202024,,RNU6-934P
27987,ENSG00000148344,,PTGES
27988,ENSG00000270813,,NANOGNBP3
27989,ENSG00000288530,,
27990,ENSG00000183911,,RPL21P132
27991,ENSG00000240087,,RPSAP12
27992,ENSG00000133773,,CCDC59
27993,ENSG00000138472,,GUCA1C
27994,ENSG00000126953,,TIMM8A
27995,ENSG00000286097,,
27996,ENSG00000260918,,
27997,ENSG00000230684,,
27998,ENSG00000228707,,
27999,ENSG00000249547,,
28000,ENSG00000232355,,
28001,ENSG00000125482,,TTF1
28002,ENSG00000213759,,UGT2B11
28003,ENSG00000105198,,LGALS13
28004,ENSG00000010671,,BTK
28005,ENSG00000138771,,SHROOM3
28006,ENSG00000241815,,
28007,ENSG00000239388,,ASB14
28008,ENSG00000227484,,
28009,ENSG00000070413,,DGCR2
28010,ENSG00000257829,,
28011,ENSG00000268621,,IGFL2-AS1
28012,ENSG00000257943,,
28013,ENSG00000214203,,RPS4XP1
28014,ENSG00000279176,,
28015,ENSG00000278239,,
28016,ENSG00000257219,,LNCOG
28017,ENSG00000255974,,CYP2A6
28018,ENSG00000257835,,
28019,ENSG00000111057,,KRT18
28020,ENSG00000258727,,
28021,ENSG00000218754,,RPL18AP8
28022,ENSG00000260970,,
28023,ENSG00000279781,,
28024,ENSG00000229637,,PRAC2
28025,ENSG00000231630,,
28026,ENSG00000174844,,DNAH12
28027,ENSG00000092051,,JPH4
28028,ENSG00000070214,,SLC44A1
28029,ENSG00000205078,,SYCE1L
28030,ENSG00000268895,,A1BG-AS1
28031,ENSG00000049283,,EPN3
28032,ENSG00000092853,,CLSPN
28033,ENSG00000260834,,
28034,ENSG00000250612,,
28035,ENSG00000269519,,
28036,ENSG00000286841,,
28037,ENSG00000268879,,IGFL1P1
28038,ENSG00000132622,,HSPA12B
28039,ENSG00000270698,,
28040,ENSG00000277214,,
28041,ENSG00000279622,,
28042,ENSG00000099326,,MZF1
28043,ENSG00000260750,,
28044,ENSG00000283423,,
28045,ENSG00000247810,,
28046,ENSG00000131149,,GSE1
28047,ENSG00000274002,,
28048,ENSG00000132466,,ANKRD17
28049,ENSG00000258464,,
28050,ENSG00000257790,,EIF4A1P4
28051,ENSG00000257824,,
28052,ENSG00000271018,,
28053,ENSG00000259043,,BRD7P1
28054,ENSG00000270618,,
28055,ENSG00000222931,,RN7SKP205
28056,ENSG00000258887,,
28057,ENSG00000285727,,
28058,ENSG00000259334,,LINC00596
28059,ENSG00000287859,,
28060,ENSG00000157326,,DHRS4
28061,ENSG00000157326,,DHRS4
28062,ENSG00000279611,,
28063,ENSG00000050438,,SLC4A8
28064,ENSG00000104823,,ECH1
28065,ENSG00000171055,,FEZ2
28066,ENSG00000249276,,
28067,ENSG00000279869,,
28068,ENSG00000226926,,PDZPH1P
28069,ENSG00000101220,,C20orf27
28070,ENSG00000204709,,LINC01556
28071,ENSG00000229922,,LINC02865
28072,ENSG00000144802,,NFKBIZ
28073,ENSG00000271207,,MTCO1P22
28074,ENSG00000250694,,
28075,ENSG00000249743,,
28076,ENSG00000009844,,VTA1
28077,ENSG00000250079,,
28078,ENSG00000227908,,
28079,ENSG00000251376,,
28080,ENSG00000251435,,C1GALT1P2
28081,ENSG00000133302,,SLF1
28082,ENSG00000232909,,
28083,ENSG00000216913,,
28084,ENSG00000271111,,
28085,ENSG00000218490,,FCF1P10
28086,ENSG00000204092,,LINC00951
28087,ENSG00000178425,,NT5DC1
28088,ENSG00000170209,,ANKK1
28089,ENSG00000223461,,
28090,ENSG00000272682,,
28091,ENSG00000231086,,TSSK1A
28092,ENSG00000100056,,ESS2
28093,ENSG00000267151,,MIR2117HG
28094,ENSG00000277879,,
28095,ENSG00000231870,,KRT17P3
28096,ENSG00000110237,,ARHGEF17
28097,ENSG00000287358,,
28098,ENSG00000267254,,ZNF790-AS1
28099,ENSG00000278664,,DUX4L10
28100,ENSG00000223729,,LINC02247
28101,ENSG00000254536,,
28102,ENSG00000101222,,SPEF1
28103,ENSG00000235106,,BRD3OS
28104,ENSG00000226428,,RPL15P13
28105,ENSG00000279725,,
28106,ENSG00000213247,,
28107,ENSG00000176769,,TCERG1L
28108,ENSG00000269533,,
28109,ENSG00000267227,,
28110,ENSG00000265746,,KYNUP2
28111,ENSG00000244582,,RPL21P120
28112,ENSG00000251239,,
28113,ENSG00000259360,,
28114,ENSG00000173572,,NLRP13
28115,ENSG00000288539,,
28116,ENSG00000259691,,FKBP1AP2
28117,ENSG00000179673,,RPRML
28118,ENSG00000287434,,
28119,ENSG00000278958,,
28120,ENSG00000248430,,HMGB3P16
28121,ENSG00000271862,,
28122,ENSG00000233909,,UBE2V1P4
28123,ENSG00000140459,,CYP11A1
28124,ENSG00000152669,,CCNO
28125,ENSG00000259753,,
28126,ENSG00000270755,,
28127,ENSG00000271086,,NAMA
28128,ENSG00000111907,,TPD52L1
28129,ENSG00000125817,,CENPB
28130,ENSG00000271035,,
28131,ENSG00000147586,,MRPS28
28132,ENSG00000214784,,RPS3AP21
28133,ENSG00000275491,,LINC01730
28134,ENSG00000234737,,KRT18P15
28135,ENSG00000236521,,NPAP1P4
28136,ENSG00000236383,,CCDC200
28137,ENSG00000080200,,CRYBG3
28138,ENSG00000274949,,
28139,ENSG00000136828,,RALGPS1
28140,ENSG00000164253,,WDR41
28141,ENSG00000125843,,AP5S1
28142,ENSG00000241343,,RPL36A
28143,ENSG00000251431,,
28144,ENSG00000069399,,BCL3
28145,ENSG00000223528,,
28146,ENSG00000156735,,BAG4
28147,ENSG00000198873,,GRK5
28148,ENSG00000237328,,RAI1-AS1
28149,ENSG00000264943,,SH3GL1P2
28150,ENSG00000266490,,
28151,ENSG00000249906,,
28152,ENSG00000088888,,MAVS
28153,ENSG00000261872,,
28154,ENSG00000266050,,
28155,ENSG00000283566,,
28156,ENSG00000144810,,COL8A1
28157,ENSG00000228782,,MRPL45P2
28158,ENSG00000257529,,RPL36A-HNRNPH2
28159,ENSG00000176566,,DCAF4L2
28160,ENSG00000254416,,LINC02732
28161,ENSG00000276524,,
28162,ENSG00000206203,,TSSK2
28163,ENSG00000286763,,
28164,ENSG00000254208,,
28165,ENSG00000259466,,NPM1P47
28166,ENSG00000253217,,
28167,ENSG00000260737,,LINC01227
28168,ENSG00000238166,,
28169,ENSG00000063515,,GSC2
28170,ENSG00000256717,,LINC02698
28171,ENSG00000137571,,SLCO5A1
28172,ENSG00000273958,,
28173,ENSG00000260924,,LINC01311
28174,ENSG00000254558,,
28175,ENSG00000260357,,DNM1P34
28176,ENSG00000100075,,SLC25A1
28177,ENSG00000248385,,TARM1
28178,ENSG00000254422,,
28179,ENSG00000158955,,WNT9B
28180,ENSG00000254511,,
28181,ENSG00000126945,,HNRNPH2
28182,ENSG00000213578,,CPLX3
28183,ENSG00000225215,,SMARCE1P1
28184,ENSG00000254851,,
28185,ENSG00000234557,,PPIAP90
28186,ENSG00000187630,,DHRS4L2
28187,ENSG00000255149,,
28188,ENSG00000284803,,
28189,ENSG00000262919,,CCNQ
28190,ENSG00000167508,,MVD
28191,ENSG00000159289,,GOLGA6A
28192,ENSG00000239649,,MYADML
28193,ENSG00000255429,,
28194,ENSG00000255241,,
28195,ENSG00000268533,,
28196,ENSG00000189114,,BLOC1S3
28197,ENSG00000213620,,
28198,ENSG00000239291,,
28199,ENSG00000229539,,PANK2-AS1
28200,ENSG00000199024,,MIR103A2
28201,ENSG00000283320,,MIR103B2
28202,ENSG00000223951,,H2ACP2
28203,ENSG00000088827,,SIGLEC1
28204,ENSG00000286480,,
28205,ENSG00000137491,,SLCO2B1
28206,ENSG00000226764,,
28207,ENSG00000203876,,ADD3-AS1
28208,ENSG00000162881,,OXER1
28209,ENSG00000198496,,NBR2
28210,ENSG00000285577,,
28211,ENSG00000270447,,
28212,ENSG00000234436,,
28213,ENSG00000172974,,VDAC2P5
28214,ENSG00000283479,,
28215,ENSG00000272627,,
28216,ENSG00000266985,,
28217,ENSG00000232526,,VDAC1P13
28218,ENSG00000243696,,
28219,ENSG00000233477,,PPIAP38
28220,ENSG00000119946,,CNNM1
28221,ENSG00000273111,,LYPD4
28222,ENSG00000188825,,LINC00910
28223,ENSG00000281691,,RBM5-AS1
28224,ENSG00000272597,,
28225,ENSG00000138079,,SLC3A1
28226,ENSG00000287378,,
28227,ENSG00000178660,,ARMC10P1
28228,ENSG00000236807,,
28229,ENSG00000173809,,TDRD12
28230,ENSG00000163608,,NEPRO
28231,ENSG00000137868,,STRA6
28232,ENSG00000260032,,NORAD
28233,ENSG00000279036,,
28234,ENSG00000223979,,SMCR2
28235,ENSG00000204815,,ODAD4
28236,ENSG00000226557,,TRAF6P1
28237,ENSG00000278790,,DUX4L12
28238,ENSG00000249328,,
28239,ENSG00000232470,,
28240,ENSG00000234139,,
28241,ENSG00000227096,,HMGB3P8
28242,ENSG00000224023,,EDRF1-DT
28243,ENSG00000231942,,HNRNPA1P36
28244,ENSG00000270131,,
28245,ENSG00000277235,,
28246,ENSG00000231470,,HMGB3P2
28247,ENSG00000237063,,
28248,ENSG00000286088,,
28249,ENSG00000260081,,
28250,ENSG00000188343,,CIBAR1
28251,ENSG00000088367,,EPB41L1
28252,ENSG00000232805,,NIP7P1
28253,ENSG00000270300,,PHACTR2P1
28254,ENSG00000043591,,ADRB1
28255,ENSG00000217889,,KRT18P48
28256,ENSG00000130821,,SLC6A8
28257,ENSG00000151640,,DPYSL4
28258,ENSG00000241595,,KRTAP9-4
28259,ENSG00000280007,,
28260,ENSG00000184979,,USP18
28261,ENSG00000270385,,
28262,ENSG00000261243,,
28263,ENSG00000141098,,GFOD2
28264,ENSG00000168961,,LGALS9
28265,ENSG00000238058,,
28266,ENSG00000196814,,MVB12B
28267,ENSG00000249115,,HAUS5
28268,ENSG00000258234,,
28269,ENSG00000246985,,SOCS2-AS1
28270,ENSG00000269898,,
28271,ENSG00000124067,,SLC12A4
28272,ENSG00000257989,,
28273,ENSG00000111530,,CAND1
28274,ENSG00000229324,,NUTF2P7
28275,ENSG00000212605,,RNU1-56P
28276,ENSG00000227536,,SOCS5P4
28277,ENSG00000147164,,SNX12
28278,ENSG00000187979,,FAM230D
28279,ENSG00000160339,,FCN2
28280,ENSG00000266680,,
28281,ENSG00000261038,,
28282,ENSG00000276160,,GGTLC5P
28283,ENSG00000178233,,TMEM151B
28284,ENSG00000274044,,FAM230J
28285,ENSG00000228484,,
28286,ENSG00000261432,,LINC01613
28287,ENSG00000233511,,
28288,ENSG00000213461,,RPL32P15
28289,ENSG00000280446,,
28290,ENSG00000225343,,RPL21P66
28291,ENSG00000180264,,ADGRD2
28292,ENSG00000219404,,
28293,ENSG00000287936,,
28294,ENSG00000219302,,
28295,ENSG00000075290,,WNT8B
28296,ENSG00000255811,,
28297,ENSG00000153292,,ADGRF1
28298,ENSG00000236253,,SLC25A3P1
28299,ENSG00000198754,,OXCT2
28300,ENSG00000214279,,SCART1
28301,ENSG00000276874,,
28302,ENSG00000275060,,PPP1R26P3
28303,ENSG00000134697,,GNL2
28304,ENSG00000184481,,FOXO4
28305,ENSG00000183785,,TUBA8
28306,ENSG00000230618,,H3P12
28307,ENSG00000170017,,ALCAM
28308,ENSG00000268460,,
28309,ENSG00000270778,,BUB1P1
28310,ENSG00000235823,,OLMALINC
28311,ENSG00000204165,,CXorf65
28312,ENSG00000267378,,
28313,ENSG00000174586,,ZNF497
28314,ENSG00000148408,,CACNA1B
28315,ENSG00000266953,,
28316,ENSG00000170486,,KRT72
28317,ENSG00000285171,,
28318,ENSG00000186019,,
28319,ENSG00000268049,,
28320,ENSG00000269289,,
28321,ENSG00000184058,,TBX1
28322,ENSG00000130612,,CYP2G1P
28323,ENSG00000223455,,
28324,ENSG00000265763,,ZNF488
28325,ENSG00000187513,,GJA4
28326,ENSG00000147168,,IL2RG
28327,ENSG00000273420,,
28328,ENSG00000269637,,RPL12P41
28329,ENSG00000243297,,RPL31P61
28330,ENSG00000271353,,
28331,ENSG00000286931,,
28332,ENSG00000263041,,
28333,ENSG00000211851,,TRAJ38
28334,ENSG00000212335,,
28335,ENSG00000161298,,ZNF382
28336,ENSG00000100721,,TCL1A
28337,ENSG00000228195,,RPL5P27
28338,ENSG00000277274,,DUX4L22
28339,ENSG00000278139,,P3R3URF-PIK3R3
28340,ENSG00000276046,,DUX4L13
28341,ENSG00000273312,,
28342,ENSG00000232334,,
28343,ENSG00000238145,,TUBAP8
28344,ENSG00000227586,,RPS26P39
28345,ENSG00000182645,,CCDC172
28346,ENSG00000225142,,
28347,ENSG00000230138,,LINC02812
28348,ENSG00000230116,,RPS3AP11
28349,ENSG00000223390,,
28350,ENSG00000285823,,LINC02793
28351,ENSG00000284720,,
28352,ENSG00000225028,,
28353,ENSG00000270640,,
28354,ENSG00000253177,,
28355,ENSG00000286640,,
28356,ENSG00000226833,,
28357,ENSG00000225671,,FCF1P6
28358,ENSG00000113494,,PRLR
28359,ENSG00000253872,,
28360,ENSG00000116151,,MORN1
28361,ENSG00000148908,,RGS10
28362,ENSG00000249510,,
28363,ENSG00000253960,,
28364,ENSG00000170523,,KRT83
28365,ENSG00000166439,,RNF169
28366,ENSG00000271156,,
28367,ENSG00000269054,,ZNF497-AS1
28368,ENSG00000137574,,TGS1
28369,ENSG00000232164,,LINC01873
28370,ENSG00000170858,,LILRP2
28371,ENSG00000223897,,
28372,ENSG00000231386,,MOB4P1
28373,ENSG00000272702,,
28374,ENSG00000105697,,HAMP
28375,ENSG00000196975,,ANXA4
28376,ENSG00000257275,,
28377,ENSG00000237618,,BTBD7P2
28378,ENSG00000198382,,UVRAG
28379,ENSG00000226253,,MRPL35P3
28380,ENSG00000258516,,
28381,ENSG00000184634,,MED12
28382,ENSG00000175606,,TMEM70
28383,ENSG00000188385,,JAKMIP3
28384,ENSG00000271358,,
28385,ENSG00000258742,,LINC02833
28386,ENSG00000242609,,CCDC137P
28387,ENSG00000198251,,CYP2A7P2
28388,ENSG00000242428,,CFAP20DC-AS1
28389,ENSG00000258499,,LINC02287
28390,ENSG00000239900,,ADSL
28391,ENSG00000100604,,CHGA
28392,ENSG00000186230,,ZNF749
28393,ENSG00000158604,,TMED4
28394,ENSG00000257242,,LINC01619
28395,ENSG00000240423,,LINC00636
28396,ENSG00000066651,,TRMT11
28397,ENSG00000126267,,COX6B1
28398,ENSG00000144827,,ABHD10
28399,ENSG00000226147,,TUBBP10
28400,ENSG00000182873,,PRKCZ-AS1
28401,ENSG00000286518,,
28402,ENSG00000178715,,
28403,ENSG00000284641,,
28404,ENSG00000271272,,
28405,ENSG00000145284,,SCD5
28406,ENSG00000258057,,BCDIN3D-AS1
28407,ENSG00000006555,,TTC22
28408,ENSG00000104325,,DECR1
28409,ENSG00000146856,,AGBL3
28410,ENSG00000286608,,
28411,ENSG00000272104,,
28412,ENSG00000269745,,
28413,ENSG00000130758,,MAP3K10
28414,ENSG00000136010,,ALDH1L2
28415,ENSG00000174500,,GCSAM
28416,ENSG00000251350,,LINC02475
28417,ENSG00000109787,,KLF3
28418,ENSG00000236111,,
28419,ENSG00000066056,,TIE1
28420,ENSG00000109272,,PF4V1
28421,ENSG00000100605,,ITPK1
28422,ENSG00000124780,,KCNK17
28423,ENSG00000242019,,KIR3DL3
28424,ENSG00000075539,,FRYL
28425,ENSG00000105971,,CAV2
28426,ENSG00000270202,,
28427,ENSG00000227376,,FTH1P16
28428,ENSG00000213287,,
28429,ENSG00000110057,,UNC93B1
28430,ENSG00000287537,,
28431,ENSG00000257570,,
28432,ENSG00000131043,,AAR2
28433,ENSG00000283052,,LINC02456
28434,ENSG00000257191,,
28435,ENSG00000240572,,
28436,ENSG00000142025,,DMRTC2
28437,ENSG00000093134,,VNN3
28438,ENSG00000114439,,BBX
28439,ENSG00000079337,,RAPGEF3
28440,ENSG00000108848,,LUC7L3
28441,ENSG00000214114,,MYCBP
28442,ENSG00000226087,,
28443,ENSG00000267760,,
28444,ENSG00000268307,,LINC02560
28445,ENSG00000233978,,LINC02590
28446,ENSG00000256612,,CYP2B7P
28447,ENSG00000173436,,MICOS10
28448,ENSG00000287932,,
28449,ENSG00000225507,,
28450,ENSG00000198522,,GPN1
28451,ENSG00000254484,,
28452,ENSG00000254702,,
28453,ENSG00000153956,,CACNA2D1
28454,ENSG00000186458,,DEFB132
28455,ENSG00000162300,,ZFPL1
28456,ENSG00000272874,,
28457,ENSG00000196476,,C20orf96
28458,ENSG00000226609,,
28459,ENSG00000182752,,PAPPA
28460,ENSG00000253416,,
28461,ENSG00000254376,,SOX5P1
28462,ENSG00000228427,,
28463,ENSG00000254689,,LINC02235
28464,ENSG00000247315,,ZCCHC3
28465,ENSG00000286158,,
28466,ENSG00000169562,,GJB1
28467,ENSG00000225377,,NRSN2-AS1
28468,ENSG00000125841,,NRSN2
28469,ENSG00000248978,,
28470,ENSG00000120963,,ZNF706
